steps,date,interval
0,2012-10-26T00:00:00Z,640
32,2012-10-26T00:00:00Z,645
14,2012-10-26T00:00:00Z,650
54,2012-10-26T00:00:00Z,655
0,2012-10-26T00:00:00Z,700
14,2012-10-26T00:00:00Z,705
12,2012-10-26T00:00:00Z,710
11,2012-10-26T00:00:00Z,715
0,2012-10-26T00:00:00Z,720
0,2012-10-26T00:00:00Z,725
0,2012-10-26T00:00:00Z,730
0,2012-10-26T00:00:00Z,735
134,2012-10-26T00:00:00Z,740
170,2012-10-26T00:00:00Z,745
153,2012-10-26T00:00:00Z,750
167,2012-10-26T00:00:00Z,755
78,2012-10-26T00:00:00Z,800
34,2012-10-26T00:00:00Z,805
0,2012-10-26T00:00:00Z,810
0,2012-10-26T00:00:00Z,815
8,2012-10-26T00:00:00Z,820
13,2012-10-26T00:00:00Z,825
15,2012-10-26T00:00:00Z,830
34,2012-10-26T00:00:00Z,835
16,2012-10-26T00:00:00Z,840
203,2012-10-26T00:00:00Z,845
440,2012-10-26T00:00:00Z,850
56,2012-10-26T00:00:00Z,855
164,2012-10-26T00:00:00Z,900
159,2012-10-26T00:00:00Z,905
0,2012-10-26T00:00:00Z,910
0,2012-10-26T00:00:00Z,915
0,2012-10-26T00:00:00Z,920
0,2012-10-26T00:00:00Z,925
0,2012-10-26T00:00:00Z,930
0,2012-10-26T00:00:00Z,935
0,2012-10-26T00:00:00Z,940
0,2012-10-26T00:00:00Z,945
0,2012-10-26T00:00:00Z,950
0,2012-10-26T00:00:00Z,955
0,2012-10-26T00:00:00Z,1000
0,2012-10-26T00:00:00Z,1005
0,2012-10-26T00:00:00Z,1010
55,2012-10-26T00:00:00Z,1015
22,2012-10-26T00:00:00Z,1020
0,2012-10-26T00:00:00Z,1025
0,2012-10-26T00:00:00Z,1030
0,2012-10-26T00:00:00Z,1035
0,2012-10-26T00:00:00Z,1040
41,2012-10-26T00:00:00Z,1045
17,2012-10-26T00:00:00Z,1050
306,2012-10-26T00:00:00Z,1055
0,2012-10-26T00:00:00Z,1100
0,2012-10-26T00:00:00Z,1105
0,2012-10-26T00:00:00Z,1110
0,2012-10-26T00:00:00Z,1115
0,2012-10-26T00:00:00Z,1120
0,2012-10-26T00:00:00Z,1125
46,2012-10-26T00:00:00Z,1130
313,2012-10-26T00:00:00Z,1135
20,2012-10-26T00:00:00Z,1140
0,2012-10-26T00:00:00Z,1145
0,2012-10-26T00:00:00Z,1150
0,2012-10-26T00:00:00Z,1155
0,2012-10-26T00:00:00Z,1200
0,2012-10-26T00:00:00Z,1205
28,2012-10-26T00:00:00Z,1210
225,2012-10-26T00:00:00Z,1215
0,2012-10-26T00:00:00Z,1220
0,2012-10-26T00:00:00Z,1225
0,2012-10-26T00:00:00Z,1230
21,2012-10-26T00:00:00Z,1235
0,2012-10-26T00:00:00Z,1240
0,2012-10-26T00:00:00Z,1245
0,2012-10-26T00:00:00Z,1250
0,2012-10-26T00:00:00Z,1255
0,2012-10-26T00:00:00Z,1300
0,2012-10-26T00:00:00Z,1305
0,2012-10-26T00:00:00Z,1310
11,2012-10-26T00:00:00Z,1315
0,2012-10-26T00:00:00Z,1320
0,2012-10-26T00:00:00Z,1325
131,2012-10-26T00:00:00Z,1330
80,2012-10-26T00:00:00Z,1335
39,2012-10-26T00:00:00Z,1340
0,2012-10-26T00:00:00Z,1345
77,2012-10-26T00:00:00Z,1350
111,2012-10-26T00:00:00Z,1355
412,2012-10-26T00:00:00Z,1400
194,2012-10-26T00:00:00Z,1405
0,2012-10-26T00:00:00Z,1410
15,2012-10-26T00:00:00Z,1415
17,2012-10-26T00:00:00Z,1420
0,2012-10-26T00:00:00Z,1425
22,2012-10-26T00:00:00Z,1430
0,2012-10-26T00:00:00Z,1435
0,2012-10-26T00:00:00Z,1440
242,2012-10-26T00:00:00Z,1445
128,2012-10-26T00:00:00Z,1450
0,2012-10-26T00:00:00Z,1455
110,2012-10-26T00:00:00Z,1500
39,2012-10-26T00:00:00Z,1505
0,2012-10-26T00:00:00Z,1510
31,2012-10-26T00:00:00Z,1515
105,2012-10-26T00:00:00Z,1520
0,2012-10-26T00:00:00Z,1525
0,2012-10-26T00:00:00Z,1530
0,2012-10-26T00:00:00Z,1535
0,2012-10-26T00:00:00Z,1540
0,2012-10-26T00:00:00Z,1545
0,2012-10-26T00:00:00Z,1550
0,2012-10-26T00:00:00Z,1555
0,2012-10-26T00:00:00Z,1600
19,2012-10-26T00:00:00Z,1605
0,2012-10-26T00:00:00Z,1610
0,2012-10-26T00:00:00Z,1615
0,2012-10-26T00:00:00Z,1620
0,2012-10-26T00:00:00Z,1625
0,2012-10-26T00:00:00Z,1630
0,2012-10-26T00:00:00Z,1635
0,2012-10-26T00:00:00Z,1640
0,2012-10-26T00:00:00Z,1645
0,2012-10-26T00:00:00Z,1650
0,2012-10-26T00:00:00Z,1655
0,2012-10-26T00:00:00Z,1700
0,2012-10-26T00:00:00Z,1705
0,2012-10-26T00:00:00Z,1710
0,2012-10-26T00:00:00Z,1715
0,2012-10-26T00:00:00Z,1720
0,2012-10-26T00:00:00Z,1725
25,2012-10-26T00:00:00Z,1730
0,2012-10-26T00:00:00Z,1735
0,2012-10-26T00:00:00Z,1740
0,2012-10-26T00:00:00Z,1745
0,2012-10-26T00:00:00Z,1750
0,2012-10-26T00:00:00Z,1755
0,2012-10-26T00:00:00Z,1800
0,2012-10-26T00:00:00Z,1805
28,2012-10-26T00:00:00Z,1810
19,2012-10-26T00:00:00Z,1815
51,2012-10-26T00:00:00Z,1820
9,2012-10-26T00:00:00Z,1825
0,2012-10-26T00:00:00Z,1830
257,2012-10-26T00:00:00Z,1835
112,2012-10-26T00:00:00Z,1840
357,2012-10-26T00:00:00Z,1845
60,2012-10-26T00:00:00Z,1850
15,2012-10-26T00:00:00Z,1855
74,2012-10-26T00:00:00Z,1900
76,2012-10-26T00:00:00Z,1905
0,2012-10-26T00:00:00Z,1910
35,2012-10-26T00:00:00Z,1915
32,2012-10-26T00:00:00Z,1920
29,2012-10-26T00:00:00Z,1925
0,2012-10-26T00:00:00Z,1930
0,2012-10-26T00:00:00Z,1935
0,2012-10-26T00:00:00Z,1940
0,2012-10-26T00:00:00Z,1945
0,2012-10-26T00:00:00Z,1950
0,2012-10-26T00:00:00Z,1955
36,2012-10-26T00:00:00Z,2000
0,2012-10-26T00:00:00Z,2005
7,2012-10-26T00:00:00Z,2010
65,2012-10-26T00:00:00Z,2015
0,2012-10-26T00:00:00Z,2020
0,2012-10-26T00:00:00Z,2025
0,2012-10-26T00:00:00Z,2030
0,2012-10-26T00:00:00Z,2035
0,2012-10-26T00:00:00Z,2040
0,2012-10-26T00:00:00Z,2045
0,2012-10-26T00:00:00Z,2050
0,2012-10-26T00:00:00Z,2055
0,2012-10-26T00:00:00Z,2100
0,2012-10-26T00:00:00Z,2105
0,2012-10-26T00:00:00Z,2110
0,2012-10-26T00:00:00Z,2115
0,2012-10-26T00:00:00Z,2120
0,2012-10-26T00:00:00Z,2125
0,2012-10-26T00:00:00Z,2130
0,2012-10-26T00:00:00Z,2135
0,2012-10-26T00:00:00Z,2140
0,2012-10-26T00:00:00Z,2145
0,2012-10-26T00:00:00Z,2150
0,2012-10-26T00:00:00Z,2155
0,2012-10-26T00:00:00Z,2200
0,2012-10-26T00:00:00Z,2205
0,2012-10-26T00:00:00Z,2210
0,2012-10-26T00:00:00Z,2215
0,2012-10-26T00:00:00Z,2220
0,2012-10-26T00:00:00Z,2225
0,2012-10-26T00:00:00Z,2230
0,2012-10-26T00:00:00Z,2235
0,2012-10-26T00:00:00Z,2240
0,2012-10-26T00:00:00Z,2245
18,2012-10-26T00:00:00Z,2250
63,2012-10-26T00:00:00Z,2255
15,2012-10-26T00:00:00Z,2300
0,2012-10-26T00:00:00Z,2305
0,2012-10-26T00:00:00Z,2310
0,2012-10-26T00:00:00Z,2315
0,2012-10-26T00:00:00Z,2320
0,2012-10-26T00:00:00Z,2325
0,2012-10-26T00:00:00Z,2330
0,2012-10-26T00:00:00Z,2335
0,2012-10-26T00:00:00Z,2340
0,2012-10-26T00:00:00Z,2345
0,2012-10-26T00:00:00Z,2350
0,2012-10-26T00:00:00Z,2355
0,2012-10-27T00:00:00Z,0
0,2012-10-27T00:00:00Z,5
0,2012-10-27T00:00:00Z,10
0,2012-10-27T00:00:00Z,15
0,2012-10-27T00:00:00Z,20
0,2012-10-27T00:00:00Z,25
0,2012-10-27T00:00:00Z,30
0,2012-10-27T00:00:00Z,35
0,2012-10-27T00:00:00Z,40
0,2012-10-27T00:00:00Z,45
0,2012-10-27T00:00:00Z,50
0,2012-10-27T00:00:00Z,55
0,2012-10-27T00:00:00Z,100
0,2012-10-27T00:00:00Z,105
0,2012-10-27T00:00:00Z,110
0,2012-10-27T00:00:00Z,115
0,2012-10-27T00:00:00Z,120
0,2012-10-27T00:00:00Z,125
0,2012-10-27T00:00:00Z,130
0,2012-10-27T00:00:00Z,135
0,2012-10-27T00:00:00Z,140
0,2012-10-27T00:00:00Z,145
0,2012-10-27T00:00:00Z,150
0,2012-10-27T00:00:00Z,155
0,2012-10-27T00:00:00Z,200
0,2012-10-27T00:00:00Z,205
0,2012-10-27T00:00:00Z,210
0,2012-10-27T00:00:00Z,215
0,2012-10-27T00:00:00Z,220
0,2012-10-27T00:00:00Z,225
0,2012-10-27T00:00:00Z,230
0,2012-10-27T00:00:00Z,235
0,2012-10-27T00:00:00Z,240
0,2012-10-27T00:00:00Z,245
0,2012-10-27T00:00:00Z,250
0,2012-10-27T00:00:00Z,255
0,2012-10-27T00:00:00Z,300
0,2012-10-27T00:00:00Z,305
0,2012-10-27T00:00:00Z,310
0,2012-10-27T00:00:00Z,315
11,2012-10-27T00:00:00Z,320
0,2012-10-27T00:00:00Z,325
0,2012-10-27T00:00:00Z,330
0,2012-10-27T00:00:00Z,335
0,2012-10-27T00:00:00Z,340
0,2012-10-27T00:00:00Z,345
0,2012-10-27T00:00:00Z,350
0,2012-10-27T00:00:00Z,355
0,2012-10-27T00:00:00Z,400
0,2012-10-27T00:00:00Z,405
0,2012-10-27T00:00:00Z,410
0,2012-10-27T00:00:00Z,415
0,2012-10-27T00:00:00Z,420
0,2012-10-27T00:00:00Z,425
0,2012-10-27T00:00:00Z,430
0,2012-10-27T00:00:00Z,435
0,2012-10-27T00:00:00Z,440
0,2012-10-27T00:00:00Z,445
0,2012-10-27T00:00:00Z,450
16,2012-10-27T00:00:00Z,455
0,2012-10-27T00:00:00Z,500
0,2012-10-27T00:00:00Z,505
0,2012-10-27T00:00:00Z,510
0,2012-10-27T00:00:00Z,515
6,2012-10-27T00:00:00Z,520
0,2012-10-27T00:00:00Z,525
0,2012-10-27T00:00:00Z,530
0,2012-10-27T00:00:00Z,535
0,2012-10-27T00:00:00Z,540
0,2012-10-27T00:00:00Z,545
0,2012-10-27T00:00:00Z,550
0,2012-10-27T00:00:00Z,555
0,2012-10-27T00:00:00Z,600
0,2012-10-27T00:00:00Z,605
0,2012-10-27T00:00:00Z,610
0,2012-10-27T00:00:00Z,615
0,2012-10-27T00:00:00Z,620
0,2012-10-27T00:00:00Z,625
0,2012-10-27T00:00:00Z,630
0,2012-10-27T00:00:00Z,635
0,2012-10-27T00:00:00Z,640
0,2012-10-27T00:00:00Z,645
0,2012-10-27T00:00:00Z,650
0,2012-10-27T00:00:00Z,655
0,2012-10-27T00:00:00Z,700
0,2012-10-27T00:00:00Z,705
0,2012-10-27T00:00:00Z,710
0,2012-10-27T00:00:00Z,715
0,2012-10-27T00:00:00Z,720
0,2012-10-27T00:00:00Z,725
0,2012-10-27T00:00:00Z,730
0,2012-10-27T00:00:00Z,735
0,2012-10-27T00:00:00Z,740
19,2012-10-27T00:00:00Z,745
50,2012-10-27T00:00:00Z,750
11,2012-10-27T00:00:00Z,755
56,2012-10-27T00:00:00Z,800
0,2012-10-27T00:00:00Z,805
0,2012-10-27T00:00:00Z,810
62,2012-10-27T00:00:00Z,815
40,2012-10-27T00:00:00Z,820
132,2012-10-27T00:00:00Z,825
505,2012-10-27T00:00:00Z,830
544,2012-10-27T00:00:00Z,835
345,2012-10-27T00:00:00Z,840
446,2012-10-27T00:00:00Z,845
366,2012-10-27T00:00:00Z,850
527,2012-10-27T00:00:00Z,855
519,2012-10-27T00:00:00Z,900
489,2012-10-27T00:00:00Z,905
549,2012-10-27T00:00:00Z,910
555,2012-10-27T00:00:00Z,915
179,2012-10-27T00:00:00Z,920
0,2012-10-27T00:00:00Z,925
0,2012-10-27T00:00:00Z,930
0,2012-10-27T00:00:00Z,935
10,2012-10-27T00:00:00Z,940
19,2012-10-27T00:00:00Z,945
2,2012-10-27T00:00:00Z,950
0,2012-10-27T00:00:00Z,955
0,2012-10-27T00:00:00Z,1000
31,2012-10-27T00:00:00Z,1005
0,2012-10-27T00:00:00Z,1010
0,2012-10-27T00:00:00Z,1015
0,2012-10-27T00:00:00Z,1020
0,2012-10-27T00:00:00Z,1025
0,2012-10-27T00:00:00Z,1030
0,2012-10-27T00:00:00Z,1035
0,2012-10-27T00:00:00Z,1040
0,2012-10-27T00:00:00Z,1045
0,2012-10-27T00:00:00Z,1050
0,2012-10-27T00:00:00Z,1055
0,2012-10-27T00:00:00Z,1100
0,2012-10-27T00:00:00Z,1105
0,2012-10-27T00:00:00Z,1110
0,2012-10-27T00:00:00Z,1115
39,2012-10-27T00:00:00Z,1120
0,2012-10-27T00:00:00Z,1125
0,2012-10-27T00:00:00Z,1130
0,2012-10-27T00:00:00Z,1135
0,2012-10-27T00:00:00Z,1140
0,2012-10-27T00:00:00Z,1145
34,2012-10-27T00:00:00Z,1150
47,2012-10-27T00:00:00Z,1155
40,2012-10-27T00:00:00Z,1200
42,2012-10-27T00:00:00Z,1205
6,2012-10-27T00:00:00Z,1210
22,2012-10-27T00:00:00Z,1215
78,2012-10-27T00:00:00Z,1220
41,2012-10-27T00:00:00Z,1225
54,2012-10-27T00:00:00Z,1230
38,2012-10-27T00:00:00Z,1235
0,2012-10-27T00:00:00Z,1240
0,2012-10-27T00:00:00Z,1245
74,2012-10-27T00:00:00Z,1250
314,2012-10-27T00:00:00Z,1255
98,2012-10-27T00:00:00Z,1300
107,2012-10-27T00:00:00Z,1305
0,2012-10-27T00:00:00Z,1310
180,2012-10-27T00:00:00Z,1315
114,2012-10-27T00:00:00Z,1320
16,2012-10-27T00:00:00Z,1325
0,2012-10-27T00:00:00Z,1330
0,2012-10-27T00:00:00Z,1335
0,2012-10-27T00:00:00Z,1340
72,2012-10-27T00:00:00Z,1345
155,2012-10-27T00:00:00Z,1350
135,2012-10-27T00:00:00Z,1355
136,2012-10-27T00:00:00Z,1400
120,2012-10-27T00:00:00Z,1405
30,2012-10-27T00:00:00Z,1410
0,2012-10-27T00:00:00Z,1415
150,2012-10-27T00:00:00Z,1420
149,2012-10-27T00:00:00Z,1425
373,2012-10-27T00:00:00Z,1430
166,2012-10-27T00:00:00Z,1435
0,2012-10-27T00:00:00Z,1440
0,2012-10-27T00:00:00Z,1445
0,2012-10-27T00:00:00Z,1450
108,2012-10-27T00:00:00Z,1455
0,2012-10-27T00:00:00Z,1500
0,2012-10-27T00:00:00Z,1505
66,2012-10-27T00:00:00Z,1510
0,2012-10-27T00:00:00Z,1515
0,2012-10-27T00:00:00Z,1520
0,2012-10-27T00:00:00Z,1525
0,2012-10-27T00:00:00Z,1530
0,2012-10-27T00:00:00Z,1535
0,2012-10-27T00:00:00Z,1540
0,2012-10-27T00:00:00Z,1545
0,2012-10-27T00:00:00Z,1550
0,2012-10-27T00:00:00Z,1555
0,2012-10-27T00:00:00Z,1600
0,2012-10-27T00:00:00Z,1605
0,2012-10-27T00:00:00Z,1610
0,2012-10-27T00:00:00Z,1615
0,2012-10-27T00:00:00Z,1620
0,2012-10-27T00:00:00Z,1625
0,2012-10-27T00:00:00Z,1630
0,2012-10-27T00:00:00Z,1635
0,2012-10-27T00:00:00Z,1640
0,2012-10-27T00:00:00Z,1645
0,2012-10-27T00:00:00Z,1650
0,2012-10-27T00:00:00Z,1655
0,2012-10-27T00:00:00Z,1700
0,2012-10-27T00:00:00Z,1705
0,2012-10-27T00:00:00Z,1710
0,2012-10-27T00:00:00Z,1715
0,2012-10-27T00:00:00Z,1720
0,2012-10-27T00:00:00Z,1725
0,2012-10-27T00:00:00Z,1730
46,2012-10-27T00:00:00Z,1735
148,2012-10-27T00:00:00Z,1740
60,2012-10-27T00:00:00Z,1745
0,2012-10-27T00:00:00Z,1750
76,2012-10-27T00:00:00Z,1755
183,2012-10-27T00:00:00Z,1800
185,2012-10-27T00:00:00Z,1805
47,2012-10-27T00:00:00Z,1810
178,2012-10-27T00:00:00Z,1815
22,2012-10-27T00:00:00Z,1820
0,2012-10-27T00:00:00Z,1825
74,2012-10-27T00:00:00Z,1830
72,2012-10-27T00:00:00Z,1835
60,2012-10-27T00:00:00Z,1840
38,2012-10-27T00:00:00Z,1845
6,2012-10-27T00:00:00Z,1850
0,2012-10-27T00:00:00Z,1855
0,2012-10-27T00:00:00Z,1900
43,2012-10-27T00:00:00Z,1905
0,2012-10-27T00:00:00Z,1910
0,2012-10-27T00:00:00Z,1915
0,2012-10-27T00:00:00Z,1920
0,2012-10-27T00:00:00Z,1925
0,2012-10-27T00:00:00Z,1930
0,2012-10-27T00:00:00Z,1935
0,2012-10-27T00:00:00Z,1940
0,2012-10-27T00:00:00Z,1945
0,2012-10-27T00:00:00Z,1950
48,2012-10-27T00:00:00Z,1955
0,2012-10-27T00:00:00Z,2000
0,2012-10-27T00:00:00Z,2005
0,2012-10-27T00:00:00Z,2010
0,2012-10-27T00:00:00Z,2015
0,2012-10-27T00:00:00Z,2020
0,2012-10-27T00:00:00Z,2025
0,2012-10-27T00:00:00Z,2030
0,2012-10-27T00:00:00Z,2035
0,2012-10-27T00:00:00Z,2040
0,2012-10-27T00:00:00Z,2045
0,2012-10-27T00:00:00Z,2050
0,2012-10-27T00:00:00Z,2055
0,2012-10-27T00:00:00Z,2100
0,2012-10-27T00:00:00Z,2105
0,2012-10-27T00:00:00Z,2110
0,2012-10-27T00:00:00Z,2115
0,2012-10-27T00:00:00Z,2120
0,2012-10-27T00:00:00Z,2125
42,2012-10-27T00:00:00Z,2130
82,2012-10-27T00:00:00Z,2135
108,2012-10-27T00:00:00Z,2140
0,2012-10-27T00:00:00Z,2145
108,2012-10-27T00:00:00Z,2150
0,2012-10-27T00:00:00Z,2155
0,2012-10-27T00:00:00Z,2200
0,2012-10-27T00:00:00Z,2205
0,2012-10-27T00:00:00Z,2210
0,2012-10-27T00:00:00Z,2215
0,2012-10-27T00:00:00Z,2220
0,2012-10-27T00:00:00Z,2225
0,2012-10-27T00:00:00Z,2230
0,2012-10-27T00:00:00Z,2235
0,2012-10-27T00:00:00Z,2240
0,2012-10-27T00:00:00Z,2245
0,2012-10-27T00:00:00Z,2250
0,2012-10-27T00:00:00Z,2255
0,2012-10-27T00:00:00Z,2300
0,2012-10-27T00:00:00Z,2305
0,2012-10-27T00:00:00Z,2310
0,2012-10-27T00:00:00Z,2315
0,2012-10-27T00:00:00Z,2320
0,2012-10-27T00:00:00Z,2325
0,2012-10-27T00:00:00Z,2330
0,2012-10-27T00:00:00Z,2335
0,2012-10-27T00:00:00Z,2340
0,2012-10-27T00:00:00Z,2345
0,2012-10-27T00:00:00Z,2350
0,2012-10-27T00:00:00Z,2355
0,2012-10-28T00:00:00Z,0
0,2012-10-28T00:00:00Z,5
0,2012-10-28T00:00:00Z,10
0,2012-10-28T00:00:00Z,15
0,2012-10-28T00:00:00Z,20
0,2012-10-28T00:00:00Z,25
0,2012-10-28T00:00:00Z,30
0,2012-10-28T00:00:00Z,35
0,2012-10-28T00:00:00Z,40
0,2012-10-28T00:00:00Z,45
0,2012-10-28T00:00:00Z,50
0,2012-10-28T00:00:00Z,55
0,2012-10-28T00:00:00Z,100
0,2012-10-28T00:00:00Z,105
0,2012-10-28T00:00:00Z,110
0,2012-10-28T00:00:00Z,115
0,2012-10-28T00:00:00Z,120
0,2012-10-28T00:00:00Z,125
0,2012-10-28T00:00:00Z,130
0,2012-10-28T00:00:00Z,135
0,2012-10-28T00:00:00Z,140
0,2012-10-28T00:00:00Z,145
0,2012-10-28T00:00:00Z,150
0,2012-10-28T00:00:00Z,155
0,2012-10-28T00:00:00Z,200
0,2012-10-28T00:00:00Z,205
0,2012-10-28T00:00:00Z,210
0,2012-10-28T00:00:00Z,215
0,2012-10-28T00:00:00Z,220
0,2012-10-28T00:00:00Z,225
0,2012-10-28T00:00:00Z,230
0,2012-10-28T00:00:00Z,235
0,2012-10-28T00:00:00Z,240
0,2012-10-28T00:00:00Z,245
0,2012-10-28T00:00:00Z,250
0,2012-10-28T00:00:00Z,255
0,2012-10-28T00:00:00Z,300
0,2012-10-28T00:00:00Z,305
0,2012-10-28T00:00:00Z,310
0,2012-10-28T00:00:00Z,315
0,2012-10-28T00:00:00Z,320
0,2012-10-28T00:00:00Z,325
0,2012-10-28T00:00:00Z,330
0,2012-10-28T00:00:00Z,335
0,2012-10-28T00:00:00Z,340
0,2012-10-28T00:00:00Z,345
0,2012-10-28T00:00:00Z,350
0,2012-10-28T00:00:00Z,355
0,2012-10-28T00:00:00Z,400
0,2012-10-28T00:00:00Z,405
0,2012-10-28T00:00:00Z,410
0,2012-10-28T00:00:00Z,415
0,2012-10-28T00:00:00Z,420
0,2012-10-28T00:00:00Z,425
0,2012-10-28T00:00:00Z,430
0,2012-10-28T00:00:00Z,435
0,2012-10-28T00:00:00Z,440
0,2012-10-28T00:00:00Z,445
0,2012-10-28T00:00:00Z,450
0,2012-10-28T00:00:00Z,455
0,2012-10-28T00:00:00Z,500
0,2012-10-28T00:00:00Z,505
0,2012-10-28T00:00:00Z,510
0,2012-10-28T00:00:00Z,515
0,2012-10-28T00:00:00Z,520
0,2012-10-28T00:00:00Z,525
0,2012-10-28T00:00:00Z,530
0,2012-10-28T00:00:00Z,535
0,2012-10-28T00:00:00Z,540
0,2012-10-28T00:00:00Z,545
0,2012-10-28T00:00:00Z,550
0,2012-10-28T00:00:00Z,555
0,2012-10-28T00:00:00Z,600
0,2012-10-28T00:00:00Z,605
0,2012-10-28T00:00:00Z,610
0,2012-10-28T00:00:00Z,615
0,2012-10-28T00:00:00Z,620
0,2012-10-28T00:00:00Z,625
0,2012-10-28T00:00:00Z,630
0,2012-10-28T00:00:00Z,635
0,2012-10-28T00:00:00Z,640
0,2012-10-28T00:00:00Z,645
0,2012-10-28T00:00:00Z,650
0,2012-10-28T00:00:00Z,655
0,2012-10-28T00:00:00Z,700
0,2012-10-28T00:00:00Z,705
0,2012-10-28T00:00:00Z,710
0,2012-10-28T00:00:00Z,715
0,2012-10-28T00:00:00Z,720
0,2012-10-28T00:00:00Z,725
0,2012-10-28T00:00:00Z,730
0,2012-10-28T00:00:00Z,735
0,2012-10-28T00:00:00Z,740
0,2012-10-28T00:00:00Z,745
9,2012-10-28T00:00:00Z,750
109,2012-10-28T00:00:00Z,755
208,2012-10-28T00:00:00Z,800
203,2012-10-28T00:00:00Z,805
472,2012-10-28T00:00:00Z,810
533,2012-10-28T00:00:00Z,815
380,2012-10-28T00:00:00Z,820
156,2012-10-28T00:00:00Z,825
475,2012-10-28T00:00:00Z,830
489,2012-10-28T00:00:00Z,835
406,2012-10-28T00:00:00Z,840
513,2012-10-28T00:00:00Z,845
522,2012-10-28T00:00:00Z,850
92,2012-10-28T00:00:00Z,855
23,2012-10-28T00:00:00Z,900
67,2012-10-28T00:00:00Z,905
148,2012-10-28T00:00:00Z,910
0,2012-10-28T00:00:00Z,915
0,2012-10-28T00:00:00Z,920
0,2012-10-28T00:00:00Z,925
0,2012-10-28T00:00:00Z,930
0,2012-10-28T00:00:00Z,935
0,2012-10-28T00:00:00Z,940
0,2012-10-28T00:00:00Z,945
46,2012-10-28T00:00:00Z,950
0,2012-10-28T00:00:00Z,955
0,2012-10-28T00:00:00Z,1000
0,2012-10-28T00:00:00Z,1005
0,2012-10-28T00:00:00Z,1010
0,2012-10-28T00:00:00Z,1015
0,2012-10-28T00:00:00Z,1020
0,2012-10-28T00:00:00Z,1025
0,2012-10-28T00:00:00Z,1030
0,2012-10-28T00:00:00Z,1035
0,2012-10-28T00:00:00Z,1040
0,2012-10-28T00:00:00Z,1045
0,2012-10-28T00:00:00Z,1050
0,2012-10-28T00:00:00Z,1055
0,2012-10-28T00:00:00Z,1100
5,2012-10-28T00:00:00Z,1105
100,2012-10-28T00:00:00Z,1110
149,2012-10-28T00:00:00Z,1115
0,2012-10-28T00:00:00Z,1120
0,2012-10-28T00:00:00Z,1125
0,2012-10-28T00:00:00Z,1130
86,2012-10-28T00:00:00Z,1135
48,2012-10-28T00:00:00Z,1140
89,2012-10-28T00:00:00Z,1145
79,2012-10-28T00:00:00Z,1150
51,2012-10-28T00:00:00Z,1155
57,2012-10-28T00:00:00Z,1200
96,2012-10-28T00:00:00Z,1205
20,2012-10-28T00:00:00Z,1210
144,2012-10-28T00:00:00Z,1215
128,2012-10-28T00:00:00Z,1220
22,2012-10-28T00:00:00Z,1225
0,2012-10-28T00:00:00Z,1230
60,2012-10-28T00:00:00Z,1235
0,2012-10-28T00:00:00Z,1240
52,2012-10-28T00:00:00Z,1245
32,2012-10-28T00:00:00Z,1250
58,2012-10-28T00:00:00Z,1255
56,2012-10-28T00:00:00Z,1300
65,2012-10-28T00:00:00Z,1305
55,2012-10-28T00:00:00Z,1310
48,2012-10-28T00:00:00Z,1315
50,2012-10-28T00:00:00Z,1320
137,2012-10-28T00:00:00Z,1325
0,2012-10-28T00:00:00Z,1330
0,2012-10-28T00:00:00Z,1335
204,2012-10-28T00:00:00Z,1340
289,2012-10-28T00:00:00Z,1345
115,2012-10-28T00:00:00Z,1350
174,2012-10-28T00:00:00Z,1355
0,2012-10-28T00:00:00Z,1400
208,2012-10-28T00:00:00Z,1405
100,2012-10-28T00:00:00Z,1410
148,2012-10-28T00:00:00Z,1415
0,2012-10-28T00:00:00Z,1420
46,2012-10-28T00:00:00Z,1425
23,2012-10-28T00:00:00Z,1430
154,2012-10-28T00:00:00Z,1435
55,2012-10-28T00:00:00Z,1440
0,2012-10-28T00:00:00Z,1445
22,2012-10-28T00:00:00Z,1450
0,2012-10-28T00:00:00Z,1455
0,2012-10-28T00:00:00Z,1500
0,2012-10-28T00:00:00Z,1505
0,2012-10-28T00:00:00Z,1510
0,2012-10-28T00:00:00Z,1515
0,2012-10-28T00:00:00Z,1520
0,2012-10-28T00:00:00Z,1525
0,2012-10-28T00:00:00Z,1530
0,2012-10-28T00:00:00Z,1535
0,2012-10-28T00:00:00Z,1540
0,2012-10-28T00:00:00Z,1545
0,2012-10-28T00:00:00Z,1550
0,2012-10-28T00:00:00Z,1555
0,2012-10-28T00:00:00Z,1600
0,2012-10-28T00:00:00Z,1605
0,2012-10-28T00:00:00Z,1610
0,2012-10-28T00:00:00Z,1615
0,2012-10-28T00:00:00Z,1620
0,2012-10-28T00:00:00Z,1625
0,2012-10-28T00:00:00Z,1630
0,2012-10-28T00:00:00Z,1635
0,2012-10-28T00:00:00Z,1640
0,2012-10-28T00:00:00Z,1645
0,2012-10-28T00:00:00Z,1650
0,2012-10-28T00:00:00Z,1655
0,2012-10-28T00:00:00Z,1700
62,2012-10-28T00:00:00Z,1705
0,2012-10-28T00:00:00Z,1710
39,2012-10-28T00:00:00Z,1715
79,2012-10-28T00:00:00Z,1720
71,2012-10-28T00:00:00Z,1725
501,2012-10-28T00:00:00Z,1730
158,2012-10-28T00:00:00Z,1735
50,2012-10-28T00:00:00Z,1740
24,2012-10-28T00:00:00Z,1745
0,2012-10-28T00:00:00Z,1750
0,2012-10-28T00:00:00Z,1755
69,2012-10-28T00:00:00Z,1800
